"","log2_FC_1","-log10_pvalue_1","log2_FC_2","-log10_pvalue_2"
"Matk",3.84537818637777,196.709492665193,NA,NA
"Matn2",2.69559770166209,89.4619814146376,NA,NA
"Matr3",2.48854077026316,Inf,-2.48854077026316,Inf
"Mb21d2",2.10141397551404,40.9396567418845,NA,NA
"Mbd4",2.19247163930589,32.9159837349904,NA,NA
"Mbd5",2.81046853683733,82.2390095646706,NA,NA
"Mblac2",2.73534316115571,135.748955613238,NA,NA
"Mboat7",2.15081034012362,97.6236887042936,-2.15081034012362,97.6236887042936
"Mbp",-2.91015069654343,80.9263616287009,2.91015069654343,80.9263616287009
"Mc4r",6.66178298866984,51.3345135747041,NA,NA
"Mcat",2.18589993417047,37.1951983627232,NA,NA
"Mcf2l",2.99844332723733,157.711401777087,NA,NA
"Mchr1",5.20877763919198,117.952441141554,NA,NA
"Mcm3ap",2.08241817756536,75.7734170856003,NA,NA
"Mcph1",2.4076633076438,43.8746594351051,NA,NA
"Mcrs1",2.00779670208152,47.1421298318752,NA,NA
"Mctp1",3.90359504196479,59.3741370087053,NA,NA
"Mcts1",2.2941499442449,182.14408014936,-2.2941499442449,182.14408014936
"Mcts2",2.23129683141966,86.1224723775902,NA,NA
"Mcu",2.32244521552285,45.3976204435103,NA,NA
"Mdga1",3.57692094466114,40.0639946589891,NA,NA
"Mdh1",3.23152779032212,290.281922821577,-3.23152779032212,290.281922821577
"Mdh2",2.65432359770468,275.201654368671,-2.65432359770468,275.201654368671
"Me3",5.1850394292404,182.581949677326,NA,NA
"Med12l",2.42444419734011,73.8602354697269,NA,NA
"Med13l",2.07741651978567,135.642311499079,-2.07741651978567,135.642311499079
"Med14",2.56962366336498,78.2619794662707,NA,NA
"Med16",2.15824930637752,52.9881985432411,NA,NA
"Med19",2.20996455414242,75.3922756491012,NA,NA
"Med24",2.60413277260912,131.084635648606,-2.60413277260912,131.084635648606
"Med9",2.44887206226189,83.1377130318379,NA,NA
"Mef2a",2.07846330409078,85.3676505726734,-2.07846330409078,85.3676505726734
"Mef2c",2.81824369728558,60.6268304377426,-2.81824369728558,60.6268304377426
"Meg3",2.95249173951984,176.023360468472,-2.95249173951984,176.023360468472
"Megf11",3.85365054299283,44.9484845415638,NA,NA
"Megf8",2.73199530962391,156.646092629894,-2.73199530962391,156.646092629894
"Megf9",2.97869649720551,79.3365858494865,NA,NA
"Meis2",3.44555647323373,75.8452821305019,NA,NA
"Meis3",3.15806444422574,64.2443906666613,NA,NA
"Men1",2.21615716955758,89.7978062460494,NA,NA
"Mesdc1",2.53741486710904,38.7030965634182,NA,NA
"Mest",2.71356979122915,52.7910422566547,NA,NA
"Met",4.06565269709338,44.8562495718495,NA,NA
"Mex3b",2.75189540833413,74.5511174519072,NA,NA
"Mff",2.05408261808225,195.79276380031,-2.05408261808225,195.79276380031
"Mfhas1",2.10645952496974,63.5627511116273,NA,NA
"Mfn2",2.69818157443813,171.37040210569,-2.69818157443813,171.37040210569
"Mfsd4",3.48029457163705,140.633849181292,NA,NA
"Mfsd6",2.09962535680122,109.196192491958,-2.09962535680122,109.196192491958
"Mgat4a",2.35209848953723,42.2344628262107,NA,NA
"Mgat4b",2.27916696708338,39.3153108648222,NA,NA
"Mgat4c",3.95359109518087,45.831441101378,NA,NA
"Mgat5b",3.99507094572175,50.9344067100641,NA,NA
"Mgrn1",2.07667007403614,141.601254835601,-2.07667007403614,141.601254835601
"Mgst3",2.77531556616583,157.182355246734,-2.77531556616583,157.182355246734
"Miat",3.19501777293473,183.369906240494,NA,NA
"Mib2",2.49390581587639,59.0948552758485,NA,NA
"Mical2",3.7304105607079,168.354741928357,NA,NA
"Micall1",-2.03275210305345,48.2863646846973,2.03275210305345,48.2863646846973
"Micu3",3.32874495072048,209.443650901678,-3.32874495072048,209.443650901678
"Mier2",2.4935359414888,42.8033908129662,NA,NA
"Minpp1",3.01350230520491,115.451534324513,NA,NA
"Mios",2.27815844202246,56.5656573430466,NA,NA
"Mipep",3.00893705984538,70.4599905150078,NA,NA
"Mir1906-2_loc1",4.25649152911548,65.2902489499931,NA,NA
"Mir207",3.40183852841838,72.0837466142748,NA,NA
"Mir22hg",3.22955954374986,187.763886016122,NA,NA
"Mir678",3.70750128897568,51.8548747513817,NA,NA
"Mir684-1_loc1",2.31491699203258,21.6383065524144,NA,NA
"Mir684-1_loc2",2.25180536319981,61.8424725941252,NA,NA
"Mir684-1_loc4",2.01723765133877,41.3670610550457,NA,NA
"Mir684-1_loc5",2.37521672453964,79.119523542645,NA,NA
"Mir684-1_loc6",2.11812011698752,36.6805175862024,NA,NA
"Mir684-1_loc7",2.17567761870703,58.2855677184039,NA,NA
"Mir684-1_loc9",2.26587014446992,30.0612931795518,NA,NA
"Mirg",4.95977011863047,145.526801498132,NA,NA
"Mis18a",2.77220697836349,37.419172953489,NA,NA
"Mki67ip",2.10648610035056,94.2595979856801,-2.10648610035056,94.2595979856801
"Mkl1",3.43477229720862,82.9891046738731,NA,NA
"Mkl2",2.93995003061853,183.939377431788,-2.93995003061853,183.939377431788
"Mkrn1",2.05168589628195,121.567057549089,-2.05168589628195,121.567057549089
"Mlf2",2.59015113633605,205.76490401118,-2.59015113633605,205.76490401118
"Mlip",4.61343859683115,66.5545673219258,NA,NA
"Mllt11",4.71386966153475,Inf,-4.71386966153475,Inf
"Mllt3",2.17170605258772,108.792909882224,-2.17170605258772,108.792909882224
"Mlx",2.25855277813688,119.187952212729,-2.25855277813688,119.187952212729
"Mlxip",2.21064399784928,49.8595755488042,NA,NA
"Mlycd",2.01241557934814,39.4527551807407,NA,NA
"Mmachc",2.27192814085325,29.3723969935446,NA,NA
"Mmd",4.74966192886217,215.370326962067,NA,NA
"Mmp16",2.68510225925497,91.6559462339782,NA,NA
"Mmp17",5.4357866885988,190.855961689537,NA,NA
"Mmp24",4.74483053943219,75.2408691390288,NA,NA
"Mn1",2.768205047806,63.5992147245756,NA,NA
"Moap1",3.03591022752911,88.4838046132123,NA,NA
"Mob4",2.33220518620984,198.942661674114,-2.33220518620984,198.942661674114
"Mobp",-2.98372746999215,80.337424517201,2.98372746999215,80.337424517201
"Mogs",2.44067003226916,76.1963386312009,NA,NA
"Mon1a",2.13500506170615,35.3599404459758,NA,NA
"Morf4l1",2.72358827314332,43.4957345081573,NA,NA
"Morn4",2.32277441005729,20.1688531067347,NA,NA
"Mpc2",2.15132736700808,162.24794059385,-2.15132736700808,162.24794059385
"Mphosph8",2.30147241646726,255.715922417215,-2.30147241646726,255.715922417215
"Mpnd",2.26717337108879,107.477762461975,-2.26717337108879,107.477762461975
"Mpp3",3.56687583321597,71.9530840341036,NA,NA
"Mpp6",3.03183746195546,107.84104532677,NA,NA
"Mpped1",5.30428177357019,220.360950337436,NA,NA
"Mpped2",3.5917662095322,86.8257469339312,NA,NA
"Mpv17l",2.72366190820986,141.965550119562,NA,NA
"Mras",2.36156689305434,126.748047578119,-2.36156689305434,126.748047578119
"Mroh1",2.1353548059602,54.7520495659265,NA,NA
"Mrp63",2.10308598843354,96.9467421941719,-2.10308598843354,96.9467421941719
"Mrpl11",2.07881566445466,168.289514424996,-2.07881566445466,168.289514424996
"Mrpl12",2.25357669338772,136.919434928666,-2.25357669338772,136.919434928666
"Mrpl16",2.15090111727828,99.0468154590108,-2.15090111727828,99.0468154590108
"Mrpl21",2.11666530896629,130.467335995298,-2.11666530896629,130.467335995298
"Mrpl37",2.09013314269336,61.2130815496523,NA,NA
"Mrpl38",2.57385116752645,67.8080956084056,NA,NA
"Mrpl44",2.40677951036223,101.742058937557,NA,NA
"Mrpl49",2.17171110891846,108.515086791733,-2.17171110891846,108.515086791733
"Mrps18a",2.20381328508001,160.415741074075,-2.20381328508001,160.415741074075
"Mrps2",2.01969038066277,40.5261958645525,NA,NA
"Mrps26",2.34515975204916,94.645126506865,NA,NA
"Mrps27",2.03698587659956,66.4267516202942,NA,NA
"Mrps30",2.54683378108881,57.6794255461039,NA,NA
"Mrps34",2.26734525862253,115.258040479968,-2.26734525862253,115.258040479968
"Mrps35",2.26489283610126,76.3672281409032,NA,NA
"Mrps9",2.51458606871607,140.099292663751,-2.51458606871607,140.099292663751
"Msantd4",2.11164445585637,69.1871028185983,NA,NA
"Msh2",2.17936805203171,79.7533077122794,NA,NA
"Msra",3.16629665503085,130.190650876645,NA,NA
"Msrb2",2.22695939320195,79.5659662471474,NA,NA
"Msto1",2.09335892403441,42.3157121874679,NA,NA
"Mta1",2.04979350056032,102.285830760124,-2.04979350056032,102.285830760124
"Mtch1",2.49272720466839,235.543576864549,-2.49272720466839,235.543576864549
"Mtf2",2.44329361961092,135.763074703155,-2.44329361961092,135.763074703155
"Mtfmt",2.07682048794869,30.782027951789,NA,NA
"Mtfp1",5.39797688180621,249.422344710416,NA,NA
"Mthfd1l",2.22718322301248,36.3468931841625,NA,NA
"Mtmr1",2.81727768875854,101.660324177281,NA,NA
"Mtmr12",2.13167301178039,47.2086546863326,NA,NA
"Mtmr7",3.94574323335819,152.263488329597,NA,NA
"Mtor",2.01646532449426,93.2367200882806,-2.01646532449426,93.2367200882806
"Mtpn",2.90472070767758,254.152287205336,-2.90472070767758,254.152287205336
"Mtus1",-2.01470961136895,42.4499368138521,2.01470961136895,42.4499368138521
"Mtus2",3.46374984997789,136.222261517707,NA,NA
"Mtx2",2.55723264374165,116.257962994202,NA,NA
"Mtx3",2.1755626725947,54.5851354340058,NA,NA
"Mul1",2.13963768217123,98.7997485168101,-2.13963768217123,98.7997485168101
"Myadm",2.69947415359256,122.666718365499,-2.69947415359256,122.666718365499
"Mycbp2",2.3776672119185,266.357164379623,-2.3776672119185,266.357164379623
"Myef2",2.06552058821175,62.3587413673392,NA,NA
"Myh10",3.30016073385348,242.962906949774,-3.30016073385348,242.962906949774
"Myh7",3.9727399657362,41.6157537584404,NA,NA
"Mylip",2.1807952266661,62.13291245844,NA,NA
"Myo5a",3.27671756914206,228.496100281019,-3.27671756914206,228.496100281019
"Myo5b",6.91337298682438,104.859845094104,NA,NA
"Myo9a",2.08922994884973,188.757188867951,-2.08922994884973,188.757188867951
"Mypop",3.30301370903775,63.487713482334,NA,NA
"Myrip",3.37882547023216,84.3518692672103,NA,NA
"Myt1l",4.15380637334691,Inf,-4.15380637334691,Inf
"Mzt1",2.40797914993912,116.892924291768,-2.40797914993912,116.892924291768
"N28178",4.17127992409954,127.831021609106,NA,NA
"N4bp2l1",2.19487203716676,49.2074276592049,NA,NA
"N6amt1",2.14762305736892,105.301163234448,-2.14762305736892,105.301163234448
"Naa20",2.32029684304323,170.88564262429,-2.32029684304323,170.88564262429
"Naa25",2.65056155506078,139.472929992381,NA,NA
"Naa35",2.05920128314147,140.442044369888,-2.05920128314147,140.442044369888
"Naa38",2.3583113034742,117.741145826838,-2.3583113034742,117.741145826838
"Naa50",2.39558477665388,120.080826667753,-2.39558477665388,120.080826667753
"Nab2",2.45205742700225,29.3287479378061,NA,NA
"Nabp1",2.48860373331591,35.8725721914482,NA,NA
"Nagk",2.41126308180085,152.295032026622,-2.41126308180085,152.295032026622
"Nalcn",3.31873133429064,194.12227675542,NA,NA
"Nanos1",4.21804517713769,79.627328207764,NA,NA
"Nanp",2.6624103837834,110.953100070027,NA,NA
"Nap1l1",2.48517093305362,290.452078421405,-2.48517093305362,290.452078421405
"Nap1l2",4.82158377283845,241.487367719799,NA,NA
"Nap1l3",2.55468459701378,101.334205026305,NA,NA
"Nap1l5",2.9817240368401,80.3346322779413,-2.9817240368401,80.3346322779413
"Napb",5.0359233277281,Inf,-5.0359233277281,Inf
"Napg",3.27734513216148,Inf,-3.27734513216148,Inf
"Nars",2.18649692850862,227.825060562173,-2.18649692850862,227.825060562173
"Nat14",4.26844056049032,166.856261124433,NA,NA
"Nat8l",4.03868142169145,203.293004985148,NA,NA
"Nav3",2.50789832333645,116.593356581582,NA,NA
"Nbea",3.03678913621647,268.485471202576,-3.03678913621647,268.485471202576
"Nbl1",2.3514918053227,35.5161743396449,NA,NA
"Ncald",2.47452913614022,67.9080973174627,-2.47452913614022,67.9080973174627
"Ncbp1",2.05528952756034,110.938563594608,-2.05528952756034,110.938563594608
"Ncdn",4.36868168058343,313.031101722402,-4.36868168058343,313.031101722402
"Nceh1",2.55709668943712,242.535791350896,-2.55709668943712,242.535791350896
"Nck2",2.33309534410579,69.3827618949796,NA,NA
"Nckap1",3.00620108929467,221.637337234145,-3.00620108929467,221.637337234145
"Nckipsd",3.53338167202716,122.270855960462,NA,NA
"Ncoa1",3.10048544410345,187.117242026207,-3.10048544410345,187.117242026207
"Ncoa5",2.11269752427728,35.0545881504632,NA,NA
"Ncoa7",3.09528075132646,204.447333753258,-3.09528075132646,204.447333753258
"Ncs1",3.819240512207,138.97131138709,NA,NA
"Ndel1",2.07607510170587,89.5813263659794,-2.07607510170587,89.5813263659794
"Ndfip1",2.36485532291305,128.997812751605,-2.36485532291305,128.997812751605
"Ndfip2",2.34799457768119,180.773733774152,-2.34799457768119,180.773733774152
"Ndn",4.11419807436481,175.770646982021,-4.11419807436481,175.770646982021
"Ndrg3",3.49422619407071,Inf,-3.49422619407071,Inf
"Ndrg4",5.29770368928367,304.78451813007,-5.29770368928367,304.78451813007
"Ndst3",5.00970629209015,106.467137924947,NA,NA
"Ndst4",6.608201948465,68.4229139641664,NA,NA
"Ndufa10",2.23359126798632,215.581347512657,-2.23359126798632,215.581347512657
"Ndufa4",2.22464979503399,257.224366404375,-2.22464979503399,257.224366404375
"Ndufa5",2.32026949109642,268.927333732063,-2.32026949109642,268.927333732063
"Ndufab1",2.00846633065509,131.085714285863,-2.00846633065509,131.085714285863
"Ndufaf4",2.39703088404891,159.526321495869,-2.39703088404891,159.526321495869
"Ndufaf5",2.95094517243599,164.713828536117,-2.95094517243599,164.713828536117
"Ndufb2",2.16678400294801,187.679608478366,-2.16678400294801,187.679608478366
"Ndufs3",2.55648163805294,210.345015685798,-2.55648163805294,210.345015685798
"Necab1",4.84887674658326,70.2922636051471,NA,NA
"Necab2",5.64391231183116,33.6747151195759,NA,NA
"Necab3",3.38474572343708,52.1304201855724,NA,NA
"Necap1",3.90724309080412,273.472160516036,-3.90724309080412,273.472160516036
"Nedd4l",3.82179589376736,188.550256759968,NA,NA
"Nefh",4.01880174802557,68.6194455691026,NA,NA
"Nefl",3.43339766994557,152.491462774351,NA,NA
"Nefm",3.24465108538287,96.7450375612039,NA,NA
"Negr1",2.75075675099455,147.071631881572,-2.75075675099455,147.071631881572
"Nell1",5.11903470265947,152.904637267337,NA,NA
"Nell2",5.14702337295525,232.994001186544,NA,NA
"Nenf",2.07479447344654,85.2873532668032,-2.07479447344654,85.2873532668032
"Neto1",3.5628327056893,62.8988250793917,NA,NA
"Neto2",3.48184419859951,78.6242019369719,NA,NA
"Neurl1a",4.16473707823277,152.391344303811,NA,NA
"Neurl1b",3.70672250620865,92.6443108086412,NA,NA
"Neurl4",2.3585009928302,133.639286824365,-2.3585009928302,133.639286824365
"Neurod1",4.32694269165279,83.2639230786382,NA,NA
"Neurod2",5.15076852272455,205.415633594356,NA,NA
"Neurod6",5.79583403729215,226.704081005391,NA,NA
"Nfe2l1",2.02499207902345,194.441326467853,-2.02499207902345,194.441326467853
"Nfix",2.46882386035994,172.353170967573,-2.46882386035994,172.353170967573
"Nfyb",2.06612466734079,119.036897372893,-2.06612466734079,119.036897372893
"Ngef",2.97163825125663,92.4266163785829,NA,NA
"Ngfrap1",4.15467199226721,242.867224329475,-4.15467199226721,242.867224329475
"Ngrn",2.31585557448771,87.0199261812393,NA,NA
"Nhp2",2.36001939771328,148.307407288887,-2.36001939771328,148.307407288887
"Nhsl2",2.09699341991955,38.2582565022024,NA,NA
"Nicn1",2.84104585469149,228.852644943413,-2.84104585469149,228.852644943413
"Nif3l1",2.28530108442968,54.4916564573831,NA,NA
"Nin",2.24556343685385,80.5015319700254,NA,NA
"Nipa2",2.38298829746688,71.6464787753944,NA,NA
"Nipsnap1",4.25442939765959,285.423847185362,NA,NA
"Nkiras1",2.56267307727073,222.086302481249,-2.56267307727073,222.086302481249
"Nkrf",3.65356248186488,83.5268941151135,NA,NA
"Nlgn1",3.5673481868118,147.002001280695,NA,NA
"Nlgn2",2.35837423492993,72.9998078465174,NA,NA
"Nlgn3",2.87220276834022,112.197632584139,NA,NA
"Nlk",2.1836593543685,100.938918960023,-2.1836593543685,100.938918960023
"Nmd3",2.20178534829997,95.9532706828249,NA,NA
"Nme1",2.96855285792709,284.095589699221,-2.96855285792709,284.095589699221
"Nme5",2.34870790033646,34.8385238143614,NA,NA
"Nmnat2",4.18186976572846,124.879148887935,NA,NA
"Nmral1",-2.50192153767257,45.2009655347571,2.50192153767257,45.2009655347571
"Nmt1",2.38092815582533,312.397006192311,-2.38092815582533,312.397006192311
"Nmt2",2.60936096580968,209.385521378166,-2.60936096580968,209.385521378166
"Nnat",3.99895991062615,45.8356117847976,NA,NA
"Noa1",2.30253326757675,33.6589340989238,NA,NA
"Noc2l",2.22031250888382,92.256361516298,NA,NA
"Noc4l",2.50507815855662,46.5521664688973,NA,NA
"Nol10",2.01211949874296,28.5226583274125,NA,NA
"Nol3",2.246745489391,29.8771286819769,NA,NA
"Nol4",3.66208285253781,134.140156722446,NA,NA
"Nol6",3.2343371856226,60.6006934473577,NA,NA
"Nom1",2.38174750180532,61.1033338935412,NA,NA
"Nomo1",2.15016845959517,133.318312751544,-2.15016845959517,133.318312751544
"Nop10",2.3312786929321,181.790024322423,-2.3312786929321,181.790024322423
"Nop2",2.08652188914098,46.8742892667888,NA,NA
"Nop58",2.32830636925976,132.171533116862,-2.32830636925976,132.171533116862
"Nos1ap",3.17445105442678,155.981641244515,NA,NA
"Nov",5.33190554477192,128.232269001629,NA,NA
"Nova2",3.15068276761017,158.661505749157,NA,NA
"Npas2",3.01953916269283,52.1919864056372,NA,NA
"Npas4",3.23677520063607,41.1535357475827,NA,NA
"Npc2",-2.78582618550793,123.141914971202,2.78582618550793,123.141914971202
"Npcd",2.89774731166334,109.500271941637,-2.89774731166334,109.500271941637
"Npdc1",3.37688048286002,257.628146274408,-3.37688048286002,257.628146274408
"Npepps",2.44817052905436,211.005829848684,-2.44817052905436,211.005829848684
"Nphp4",3.14266496717852,45.3275155885051,NA,NA
"Npr3",4.31980895158072,62.4971179156496,NA,NA
"Nptn",3.39266443567385,Inf,-3.39266443567385,Inf
"Nptx1",3.47993351165914,112.23767353487,NA,NA
"Nptx2",4.06731128517515,70.1782779326147,NA,NA
"Npy",5.06661421317314,10.9230282726439,NA,NA
"Npy1r",3.33971673327537,95.8687263576035,NA,NA
"Npy2r",4.80683332147313,29.4807790761533,NA,NA
"Npy5r",6.25559849594497,44.5615168342036,NA,NA
"Nr2c2",2.47341414962228,150.914331755084,-2.47341414962228,150.914331755084
"Nr2f1",2.22374659523718,100.653624031107,-2.22374659523718,100.653624031107
"Nr2f2",2.37586835813789,31.7043687463067,NA,NA
"Nr3c2",4.00614847267696,78.8386339135017,NA,NA
"Nr4a2",2.42149499949065,21.4800347121276,NA,NA
"Nrcam",3.20160194343635,267.745919424145,-3.20160194343635,267.745919424145
"Nrg2",2.83360752302764,51.7713899332573,NA,NA
"Nrg3",4.12762049495592,95.3513008594832,NA,NA
"Nrgn",3.83997199750424,164.970038692123,-3.83997199750424,164.970038692123
"Nrip1",2.77462828529418,90.5708585219645,NA,NA
"Nrip3",5.07665146503936,99.1408999544011,NA,NA
"Nrn1",5.34895386317754,188.572476374004,NA,NA
"Nrsn1",4.85682045109852,135.915346000639,NA,NA
"Nrsn2",6.27705622048757,115.606650723452,NA,NA
"Nrxn1",2.63899240624026,252.008538804513,-2.63899240624026,252.008538804513
"Nrxn2",2.16960271071106,185.977163075475,-2.16960271071106,185.977163075475
"Nrxn3",3.86076145940502,119.571446638096,-3.86076145940502,119.571446638096
"Nsf",5.11412053446093,Inf,-5.11412053446093,Inf
"Nsg1",5.08633569890508,315.533071734679,NA,NA
"Nsg2",5.72845402831513,306.485104690241,NA,NA
"Nsmf",2.20504256965215,151.762810091502,-2.20504256965215,151.762810091502
"Nsun2",2.39481464531061,111.70985551425,NA,NA
"Nt5dc3",3.88703506414553,115.446881850308,NA,NA
"Nt5m",2.56380782910655,97.5287134843224,NA,NA
"Ntm",2.3538229546235,247.737460949551,-2.3538229546235,247.737460949551
"Ntn3",2.38810133863654,29.1589265254729,NA,NA
"Ntng1",3.53678952325858,62.8189047394464,NA,NA
"Ntrk3",3.81837335161055,220.036055573913,NA,NA
"Nucb2",2.85092997004968,140.8279809868,NA,NA
"Nucks1",2.37618617605229,188.204428319639,-2.37618617605229,188.204428319639
"Nudcd3",2.09614072475997,240.06668211115,-2.09614072475997,240.06668211115
"Nudt10",2.97431238555496,75.5233796410503,NA,NA
"Nudt11",3.5137564785079,113.183133372734,NA,NA
"Nudt17",4.39464418450331,62.0246153800505,NA,NA
"Nudt18",2.16961458362055,76.6582392963271,NA,NA
"Nufip1",2.27336134540217,47.1542366785307,NA,NA
"Numbl",4.47343578750544,194.180682783699,NA,NA
"Nup133",2.00466345449037,44.9957877881118,NA,NA
"Nup210",2.51615158403651,42.8775383780527,NA,NA
"Nup62",2.29525395125101,64.4860998027322,NA,NA
"Nus1",2.42175603012056,133.936797978377,-2.42175603012056,133.936797978377
"Nxpe3",2.55152949932811,31.7345115210788,NA,NA
"Nyap1",5.4162967840469,80.2389027002785,NA,NA
"Oaz1",2.50693756814639,55.9749849857887,NA,NA
"Oaz2",2.01505952658436,157.49549842871,-2.01505952658436,157.49549842871
"Ocel1",2.99047901641108,56.5902322659464,NA,NA
"Ociad1",2.50639236023565,208.083132256965,-2.50639236023565,208.083132256965
"Ociad2",5.97167529734398,264.295912165568,NA,NA
"Ocrl",2.86836397345944,137.154608387493,NA,NA
"Ogfod1",3.37876040504506,195.408098676923,NA,NA
"Ogfrl1",3.71994785980395,124.747356218556,-3.71994785980395,124.747356218556
"Ogt",2.00127853383407,206.394783887193,-2.00127853383407,206.394783887193
"Ola1",2.90295052841703,261.12125057232,-2.90295052841703,261.12125057232
"Olfm1",4.09402347982385,222.711712213086,-4.09402347982385,222.711712213086
"Olfm2",4.71050627869132,62.8071222967456,NA,NA
"Olfm3",4.46334006618934,29.3752158176917,NA,NA
"Olfml2b",2.1611430675531,35.1265504169512,NA,NA
"Opa1",2.00168174594574,151.118495211826,-2.00168174594574,151.118495211826
"Opcml",4.67460047163566,253.682341336256,NA,NA
"Oprl1",5.25115259091378,138.362955043809,NA,NA
"Orai2",3.30334534254609,95.1177845526103,NA,NA
"Orai3",2.4685234750108,68.2647856195389,NA,NA
"Ormdl3",2.00970629209015,48.6197848074185,NA,NA
"Osbp2",2.97709103569995,85.7749646834575,NA,NA
"Osbpl2",2.16707315676453,64.6295244085405,NA,NA
"Osbpl3",2.59983049792709,35.6725326077806,NA,NA
"Osbpl6",4.2988627684243,189.811974809955,NA,NA
"Osbpl8",2.7966984600279,112.263348129503,-2.7966984600279,112.263348129503
"Oscp1",3.31683738504943,112.61778452671,NA,NA
"OTTMUSG00000016609_loc1",2.10244407538116,69.4616560734228,-2.10244407538116,69.4616560734228
"OTTMUSG00000016609_loc2",2.28127463004537,76.4009457925143,-2.28127463004537,76.4009457925143
"OTTMUSG00000016609_loc5",2.22122512700366,72.9001558922115,-2.22122512700366,72.9001558922115
"OTTMUSG00000016609_loc6",2.29372779641379,74.8801743811022,-2.29372779641379,74.8801743811022
"Otub1",2.35655201918184,216.389007396248,-2.35655201918184,216.389007396248
"Otub2",3.18841217907467,76.5721927855854,NA,NA
"Otud1",2.13072169305152,39.2800902650964,NA,NA
"Otud7a",3.33719391231941,64.7913581336474,NA,NA
"Oxct1",2.47912164056639,264.403367224828,-2.47912164056639,264.403367224828
"Oxr1",2.763345705738,149.318778090192,-2.763345705738,149.318778090192
"P4ha2",2.67287595692171,45.1610739499533,NA,NA
"P4htm",2.15819204521296,104.775979177437,-2.15819204521296,104.775979177437
"Pacs1",2.86255040967078,86.2599098091856,NA,NA
"Pacsin1",3.56301028383524,252.145439749327,-3.56301028383524,252.145439749327
"Pafah1b3",3.09639508608546,36.0486075743396,NA,NA
"Pak1",2.21839229334176,154.577695259273,-2.21839229334176,154.577695259273
"Pak1ip1",2.4347873504491,189.66848308469,-2.4347873504491,189.66848308469
"Pak3",3.6814194917186,258.198129018886,-3.6814194917186,258.198129018886
"Pak6",3.94706923992294,76.3382195538503,NA,NA
"Palm",2.40952149722366,85.8293150292806,NA,NA
"Palm2",2.0966638995616,46.7131699480191,NA,NA
"Pam",2.53195932271664,125.12601859104,-2.53195932271664,125.12601859104
"Pank2",2.47499856214869,81.1869562193026,NA,NA
"Pank4",2.10526211472852,53.5254848914662,NA,NA
"Panx1",2.96048453169967,42.4874359996428,NA,NA
"Panx2",4.41981019836388,70.0478916782804,NA,NA
"Papd7",2.0048240707104,38.6283281805215,NA,NA
"Papola",2.01640194693628,123.000134529521,-2.01640194693628,123.000134529521
"Papolg",2.23393771309038,29.7865476428558,NA,NA
"Parp1",2.39488594320365,132.76973488793,-2.39488594320365,132.76973488793
"Parp11",2.30415365055541,35.6849326808459,NA,NA
"Parp6",3.56736797781741,167.705751844219,NA,NA
"Paxip1",2.31124914678715,43.1038387243362,NA,NA
"Pbx1",2.26299121046833,130.648501196176,-2.26299121046833,130.648501196176
"Pbx4",3.56867358427836,48.1182485603227,NA,NA
"Pcbp3",3.40771108770444,72.7349245331055,NA,NA
"Pcdh19",3.35078222857431,139.855924100548,NA,NA
"Pcdh20",4.35450275921097,132.103783933048,NA,NA
"Pcdh7",2.06166491457436,103.001811495252,-2.06166491457436,103.001811495252
"Pcdh8",3.5971202718054,66.577946782066,NA,NA
"Pcdha5",3.66839095059187,234.490448506268,-3.66839095059187,234.490448506268
"Pcdhac2",5.1518133493927,107.060300283828,NA,NA
"Pcdhb16",2.6152739971405,35.3029504373356,NA,NA
"Pcdhgb4",2.34911162858429,178.336619262882,-2.34911162858429,178.336619262882
"Pcdhgc5",4.4173642610034,58.4456781065991,NA,NA
"Pcgf2",2.75250310692689,43.3791058854416,NA,NA
"Pcgf6",2.49646152078015,34.5087910858164,NA,NA
"Pck2",3.1426005625875,78.6375006048375,NA,NA
"Pclo",2.97101401554355,138.821156754893,-2.97101401554355,138.821156754893
"Pcmt1",2.25598369624634,197.090375279087,-2.25598369624634,197.090375279087
"Pcmtd2",2.05728334315685,147.434722212678,-2.05728334315685,147.434722212678
"Pcnx",2.53459416766362,158.415968992637,-2.53459416766362,158.415968992637
"Pcnxl2",4.10254731306706,132.068469147121,NA,NA
"Pcnxl4",2.73981246466556,98.2676562537465,NA,NA
"Pcp4",4.33087198404222,49.1161587218865,-4.33087198404222,49.1161587218865
"Pcsk1n",3.84115224891575,157.919020568662,NA,NA
"Pcsk2",4.88158494981577,279.989975917505,-4.88158494981577,279.989975917505
"Pdcd4",2.92251092712047,169.008040693249,-2.92251092712047,169.008040693249
"Pdcd7",2.17064251030521,60.5236926305406,NA,NA
"Pddc1",2.1767049334198,74.1554788699522,NA,NA
"Pde10a",3.83426794649575,134.379329865255,NA,NA
"Pde1a",4.98497466589407,234.230343062216,NA,NA
"Pde1b",3.18062659887783,76.1699159122275,NA,NA
"Pde2a",3.90378753926026,267.29151924417,-3.90378753926026,267.29151924417
"Pde4a",2.99152000676797,155.819632629926,NA,NA
"Pde4d",2.65004332157688,106.683897175588,-2.65004332157688,106.683897175588
"Pde8b",2.31700324701757,73.2630105561882,NA,NA
"Pde9a",2.17685287179574,30.6801904707783,NA,NA
"Pdf",2.12434885803127,50.2954234164683,NA,NA
"Pdha1",2.05854542955412,227.52689236329,-2.05854542955412,227.52689236329
"Pdhb",2.10513606006798,212.590128869669,-2.10513606006798,212.590128869669
