index	cell_name	cell_cluster	umap1	umap2
2	1772067054_B10	2_pyramidal_CA1	-10.1028496664992	-0.206031501916718
2	1772067054_C07	2_pyramidal_CA1	-9.64685070725546	0.0380355807558832
2	1772067054_D04	2_pyramidal_CA1	-10.7024251046898	0.932625504933161
2	1772067054_D05	2_pyramidal_CA1	-10.5033336966098	-2.70786891812626
2	1772067054_D06	2_pyramidal_CA1	-10.1269142227089	2.31013069600719
2	1772067054_D11	2_pyramidal_CA1	-9.46677197238671	1.11364662916555
2	1772067054_E04	2_pyramidal_CA1	-11.198785997619	-1.34622408784054
2	1772067054_E05	2_pyramidal_CA1	-9.52176941319362	2.08803327283437
2	1772067054_E06	2_pyramidal_CA1	-0.0187703898923602	-5.48342095066082
2	1772067054_E07	2_pyramidal_CA1	-10.1067814189317	1.51414929873681
2	1772067054_E11	2_pyramidal_CA1	-10.5081405128105	0.91062055818982
2	1772067054_G10	2_pyramidal_CA1	-11.0778735655341	0.756397091169308
2	1772067054_G11	2_pyramidal_CA1	5.71317739734604	7.13360085922519
2	1772067054_H05	2_pyramidal_CA1	-11.2826783083283	-0.650129218965029
2	1772067054_H06	2_pyramidal_CA1	-5.97917437534229	1.72065851062759
2	1772067054_H11	2_pyramidal_CA1	-5.06297265548395	1.88138612341643
2	1772067054_H12	2_pyramidal_CA1	-10.8959656069754	-0.976886570425473
2	1772067057_A03	2_pyramidal_CA1	-11.7587358215297	-0.619667979538913
2	1772067057_A06	2_pyramidal_CA1	8.26181869788734	2.28574928929978
2	1772067057_B02	2_pyramidal_CA1	-9.39690708980914	-2.33321513805276
2	1772067057_B10	2_pyramidal_CA1	-8.65900441405592	-0.248138369386407
2	1772067057_C04	2_pyramidal_CA1	-9.82661887514296	-2.25613983817945
2	1772067057_C05	2_pyramidal_CA1	-11.1902329571211	-1.71242436520763
2	1772067057_C06	2_pyramidal_CA1	-10.7643331145227	-2.65640870231384
2	1772067057_C11	2_pyramidal_CA1	-8.52659867866778	2.19749234885327
2	1772067057_C12	2_pyramidal_CA1	-4.97300250484975	1.39779743284775
2	1772067057_D06	2_pyramidal_CA1	-8.29448213432956	1.35923547728547
2	1772067057_D08	2_pyramidal_CA1	-9.80591310351086	-0.890106456847545
2	1772067057_D10	2_pyramidal_CA1	-9.46032609042444	-2.70202278238535
2	1772067057_E06	2_pyramidal_CA1	-9.03588022613982	1.94715770837968
2	1772067057_F10	2_pyramidal_CA1	-10.0489394679423	-2.04990580711251
2	1772067057_G05	2_pyramidal_CA1	-11.3622313731632	-0.643357930991324
2	1772067057_G10	2_pyramidal_CA1	-10.5027773348895	-2.4578057246645
2	1772067057_H05	2_pyramidal_CA1	-11.6297437920596	-0.557547266301884
2	1772067057_H06	2_pyramidal_CA1	-11.0511363927482	-1.55641529589512
2	1772067057_H10	2_pyramidal_CA1	-11.0219355294377	-2.64235673861645
2	1772067058_A01	2_pyramidal_CA1	-11.070493153067	0.138431161553175
2	1772067058_A05	2_pyramidal_CA1	-5.29701321140927	1.65343985812778
2	1772067058_A06	2_pyramidal_CA1	-11.065672775665	-0.788945470478827
2	1772067058_A07	2_pyramidal_CA1	-11.863913102663	-0.540135696342755
2	1772067058_A08	2_pyramidal_CA1	-11.512325168859	-0.255615483288228
2	1772067058_A09	2_pyramidal_CA1	-9.86829321335898	-1.45472661157884
2	1772067058_A11	2_pyramidal_CA1	-9.70169955241691	1.1277412762922
2	1772067058_B01	2_pyramidal_CA1	-10.9364302408278	0.153005134754634
2	1772067058_B06	2_pyramidal_CA1	-8.40563922946956	2.03178802379256
2	1772067058_B11	2_pyramidal_CA1	-11.5222010851177	0.914239024235655
2	1772067058_C05	2_pyramidal_CA1	-11.7775054578569	-0.626863408512629
2	1772067058_C06	2_pyramidal_CA1	-9.68160963779633	2.09657961401005
2	1772067058_C07	2_pyramidal_CA1	-8.50080000269626	2.3086192051972
2	1772067058_C12	2_pyramidal_CA1	7.55144268695787	3.73748517721205
2	1772067058_E04	2_pyramidal_CA1	-8.04856943028858	1.36023738907112
2	1772067058_E06	2_pyramidal_CA1	-9.5589443310595	-0.177983997665405
2	1772067058_E11	2_pyramidal_CA1	-10.207345081275	-0.30549507430285
2	1772067058_F02	2_pyramidal_CA1	-10.0932582252525	0.943828451605896
2	1772067058_F04	2_pyramidal_CA1	-8.11655969995455	2.14784908068628
2	1772067058_F05	2_pyramidal_CA1	-11.6249399939685	-0.711569638834358
2	1772067058_F06	2_pyramidal_CA1	-10.9856753461863	0.498496292567944
2	1772067058_F12	2_pyramidal_CA1	-9.62598240613218	0.66816752011609
2	1772067058_G05	2_pyramidal_CA1	-11.4719187264045	-1.63287081900308
2	1772067058_G07	2_pyramidal_CA1	-9.81955148768311	1.37644934223923
2	1772067058_G08	2_pyramidal_CA1	-9.84904981492893	-1.46658369956922
2	1772067058_G10	2_pyramidal_CA1	-9.11573758613656	0.179574876861767
2	1772067058_G11	2_pyramidal_CA1	5.34320544583779	7.24223858672635
2	1772067058_G12	2_pyramidal_CA1	-9.61358129887534	-0.27595913386707
2	1772067058_H04	2_pyramidal_CA1	-10.0353227337617	1.15785369199677
2	1772067058_H06	2_pyramidal_CA1	-8.77375364871869	2.13732319987553
2	1772067058_H08	2_pyramidal_CA1	-10.8424720333674	-1.5962597311044
2	1772067058_H10	2_pyramidal_CA1	-11.7226194978892	-0.506314788115554
2	1772067059_A05	2_pyramidal_CA1	5.30573976379139	7.24893914927306
2	1772067059_A07	2_pyramidal_CA1	-6.3848198864412	-0.198723670596477
2	1772067059_A09	2_pyramidal_CA1	-9.66104226699213	-3.35974405610493
2	1772067059_A10	2_pyramidal_CA1	-10.8528593669469	-1.9970590432073
2	1772067059_A12	2_pyramidal_CA1	-10.0010388194002	-0.187456126616323
2	1772067059_B09	2_pyramidal_CA1	-8.05995455450068	1.81275749921605
2	1772067059_C02	2_pyramidal_CA1	-8.53284513090671	-0.123075105979751
2	1772067059_C12	2_pyramidal_CA1	-6.63246290250451	0.070327754884113
2	1772067059_D04	2_pyramidal_CA1	-10.5214931292863	1.88396059797013
2	1772067059_D05	2_pyramidal_CA1	-10.8449943838498	-1.39800448304078
2	1772067059_D09	2_pyramidal_CA1	-8.28004436141332	2.26452325609498
2	1772067059_E04	2_pyramidal_CA1	6.11584081662595	6.95191831032524
2	1772067059_E06	2_pyramidal_CA1	-11.5838401919777	-1.57257346299649
2	1772067059_E11	2_pyramidal_CA1	-9.78466807465948	2.17947160894733
2	1772067059_E12	2_pyramidal_CA1	-11.1988991058694	1.36960846728291
2	1772067059_F12	2_pyramidal_CA1	-11.790563539592	0.526779950623811
2	1772067059_G04	2_pyramidal_CA1	-8.00528795071371	1.19552896895291
2	1772067059_G07	2_pyramidal_CA1	-9.05983491374758	2.19380054093271
2	1772067059_G08	2_pyramidal_CA1	-11.0286411132672	1.15359448023998
2	1772067059_G12	2_pyramidal_CA1	-10.2391769557738	2.01924411911516
2	1772067059_H04	2_pyramidal_CA1	-10.7185745180399	1.71942562626173
2	1772067059_H10	2_pyramidal_CA1	-10.8664939359738	-2.81062768800975
2	1772067059_H11	2_pyramidal_CA1	-11.8087963459658	-0.878404281065313
2	1772067059_H12	2_pyramidal_CA1	-11.2999018664341	-0.435109233869259
2	1772067060_A01	2_pyramidal_CA1	-9.94961889494206	1.8360053510386
2	1772067060_B12	2_pyramidal_CA1	-11.6204570880535	0.271128860007206
2	1772067060_C03	2_pyramidal_CA1	-10.6007309367053	0.105390052364692
2	1772067060_E02	2_pyramidal_CA1	-11.4851870233695	-0.961773409386404
2	1772067060_E04	2_pyramidal_CA1	-11.828318423948	-0.712253445734962
2	1772067060_E11	2_pyramidal_CA1	-9.906616430334	2.1203936854787
2	1772067060_E12	2_pyramidal_CA1	-10.1537619491162	2.15331112875854
2	1772067060_G04	2_pyramidal_CA1	-8.49311113642814	2.30704581867998
2	1772067076_A01	2_pyramidal_CA1	-7.81890759904371	0.790964843254318
2	1772067076_A02	2_pyramidal_CA1	-5.40134746519778	1.80418790916338
2	1772067076_A05	2_pyramidal_CA1	6.05341907396016	6.92794133006753
2	1772067076_A07	2_pyramidal_CA1	3.51537274010725	-6.24181313016935
2	1772067076_A09	2_pyramidal_CA1	-9.17471039786139	-1.52239843631882
2	1772067076_B03	2_pyramidal_CA1	-8.78897324930635	-0.314516685309405
2	1772067076_B05	2_pyramidal_CA1	-10.4260820504679	-2.12454734868662
2	1772067076_B12	2_pyramidal_CA1	-6.37089129563688	0.00921399518018973
2	1772067076_C01	2_pyramidal_CA1	6.13420412097501	6.78354828571189
2	1772067076_C04	2_pyramidal_CA1	-7.87253885215663	1.35743955803701
2	1772067076_C05	2_pyramidal_CA1	-5.71490245663134	1.79599824044965
2	1772067076_C10	2_pyramidal_CA1	-4.47073112151443	8.75276768832777
2	1772067076_C11	2_pyramidal_CA1	-9.95889454448049	-3.59000587625719
2	1772067076_C12	2_pyramidal_CA1	-5.42491435016934	11.1663791779015
2	1772067076_D05	2_pyramidal_CA1	-5.17858754893576	1.25382103181082
2	1772067076_D06	2_pyramidal_CA1	-10.2966778679292	-0.583019220605305
2	1772067076_D08	2_pyramidal_CA1	-9.36141476336052	-1.51043532710909
2	1772067076_D09	2_pyramidal_CA1	-9.32811582772278	-3.65857201967436
2	1772067076_D10	2_pyramidal_CA1	-9.70338142017466	0.382382557320454
2	1772067076_E07	2_pyramidal_CA1	-10.4691070195991	-2.91329163327887
2	1772067076_E12	2_pyramidal_CA1	-9.49078882300652	-0.812712596207507
2	1772067076_F04	2_pyramidal_CA1	-8.94722715541437	-2.38619781446526
2	1772067076_F05	2_pyramidal_CA1	-11.1899906148636	-1.2128496786435
2	1772067076_F06	2_pyramidal_CA1	-7.44157765079437	1.53799188249372
2	1772067076_F11	2_pyramidal_CA1	-8.00903319423214	-2.74943252075019
2	1772067076_G09	2_pyramidal_CA1	-8.51890637875073	-2.2812774816279
2	1772067076_G10	2_pyramidal_CA1	-5.10461899269711	1.32655579461775
2	1772067076_H04	2_pyramidal_CA1	-5.04364091899675	1.40904644071078
2	1772067082_A01	2_pyramidal_CA1	-9.99562026641124	-3.18737039079417
2	1772067082_A06	2_pyramidal_CA1	-10.8146526847347	-1.36011189246521
2	1772067082_A11	2_pyramidal_CA1	-11.1675526699104	0.81691944890812
2	1772067082_B12	2_pyramidal_CA1	5.4771923706873	7.18314657403633
2	1772067082_C08	2_pyramidal_CA1	-11.6664183773956	-0.294442053670069
2	1772067082_C10	2_pyramidal_CA1	5.46041013464683	7.10949845828045
2	1772067082_C12	2_pyramidal_CA1	-10.4208656191963	-0.109318510156643
2	1772067082_D01	2_pyramidal_CA1	-9.57315451786665	-0.0127907528582594
2	1772067082_D08	2_pyramidal_CA1	5.72573260449066	7.12518962368939
2	1772067082_D09	2_pyramidal_CA1	-9.25013833543766	1.230057697228
2	1772067082_D12	2_pyramidal_CA1	-9.87202535631979	-0.293644454441734
2	1772067082_E08	2_pyramidal_CA1	-5.75228936201057	1.85639118642392
2	1772067082_F01	2_pyramidal_CA1	-11.6167468564131	-0.389237221638133
2	1772067082_F04	2_pyramidal_CA1	-10.0903218817241	1.86418484997989
2	1772067082_F05	2_pyramidal_CA1	5.9006335025179	7.04501652015695
2	1772067082_F08	2_pyramidal_CA1	-10.1569021415506	-1.06175274177774
2	1772067082_F11	2_pyramidal_CA1	-11.4596017653998	-0.0120612701704621
2	1772067082_G01	2_pyramidal_CA1	-9.82631198798052	-0.303581615925801
2	1772067082_G02	2_pyramidal_CA1	-10.8954618427371	0.384932978412966
2	1772067082_G07	2_pyramidal_CA1	5.61220202470986	7.16863884355792
2	1772067083_B04	2_pyramidal_CA1	-11.1487020114822	0.980215809071819
2	1772067083_D02	2_pyramidal_CA1	-9.96571384313732	2.13827707578845
2	1772067083_D03	2_pyramidal_CA1	-10.5263999128772	-1.18524057015215
2	1772067083_D06	2_pyramidal_CA1	-9.47200052444849	1.16644751680079
2	1772067083_D08	2_pyramidal_CA1	-10.3378888761581	0.473657798593159
2	1772067093_A01	2_pyramidal_CA1	-8.26052754296335	-3.30344024350918
2	1772067093_A03	2_pyramidal_CA1	-10.3681239887799	1.80870865497665
2	1772067093_A07	2_pyramidal_CA1	-10.9351105209123	-1.91356446124494
2	1772067093_A10	2_pyramidal_CA1	-10.7011270212001	-1.3779388548939
2	1772067093_B04	2_pyramidal_CA1	-10.1942926024219	1.21971846207586
2	1772067093_C02	2_pyramidal_CA1	-11.4213914733677	1.10219781870565
2	1772067093_C03	2_pyramidal_CA1	-11.2956477758201	-1.59585198998082
2	1772067093_C04	2_pyramidal_CA1	-10.2824069567025	0.597105495002092
2	1772067093_C07	2_pyramidal_CA1	-9.86072705758479	-1.90675934180683
2	1772067093_C12	2_pyramidal_CA1	-11.6012738426881	-0.657844002716037
2	1772067093_D03	2_pyramidal_CA1	-11.6152830718222	-0.961761196429155
2	1772067093_D11	2_pyramidal_CA1	-5.63642488681499	1.56544705289277
2	1772067093_F02	2_pyramidal_CA1	-10.9367943247624	-2.07150647564203
2	1772067093_F07	2_pyramidal_CA1	-9.46239645050349	1.98747019205714
2	1772067093_F09	2_pyramidal_CA1	-11.5234143493048	0.387636397755823
2	1772067093_F12	2_pyramidal_CA1	-11.0123077373469	0.606560870012269
2	1772067093_G11	2_pyramidal_CA1	-10.1335373949901	-3.53132462433242
2	1772067093_H02	2_pyramidal_CA1	-10.196973379134	-0.254053390126896
2	1772067094_A02	2_pyramidal_CA1	-11.1110881760868	-0.400707318648143
2	1772067094_A03	2_pyramidal_CA1	-9.51682139627207	1.91442988542844
2	1772067094_A04	2_pyramidal_CA1	-10.1584407007544	0.233735319708205
2	1772067094_A06	2_pyramidal_CA1	-10.4203791783276	-2.94015525781451
2	1772067094_A12	2_pyramidal_CA1	-9.72404360972457	1.62093588394223
2	1772067094_B06	2_pyramidal_CA1	-10.0133868720087	1.31705799838604
2	1772067094_B10	2_pyramidal_CA1	-11.7860543187063	0.573057097805538
2	1772067094_C02	2_pyramidal_CA1	-10.3022205530445	1.523853312949
2	1772067094_C04	2_pyramidal_CA1	-10.9228127294476	0.436786158810288
2	1772067094_C09	2_pyramidal_CA1	-10.3055507732177	-0.651905458306499
2	1772067094_C10	2_pyramidal_CA1	-11.4504556964502	0.178925053157779
2	1772067094_C11	2_pyramidal_CA1	-11.5682560659837	0.26255001261387
2	1772067094_D08	2_pyramidal_CA1	-10.3041442994615	-2.47714911749768
2	1772067094_D09	2_pyramidal_CA1	-10.4516697493644	0.395319939897041
2	1772067094_D12	2_pyramidal_CA1	-10.8382118717866	-1.27566986444686
2	1772067094_E03	2_pyramidal_CA1	-11.5508860087318	-0.531425133668452
2	1772067094_E04	2_pyramidal_CA1	-8.34467610416805	1.94391367273592
2	1772067094_E06	2_pyramidal_CA1	-9.81308213520594	1.94603488602277
2	1772067094_F01	2_pyramidal_CA1	-8.89202568946802	1.73244855009611
2	1772067094_F02	2_pyramidal_CA1	-10.1550712021158	1.82415738592968
2	1772067094_F03	2_pyramidal_CA1	-10.1747373288249	0.00304415019653814
2	1772067094_F06	2_pyramidal_CA1	-9.55536578730275	1.01732726341852
2	1772067094_F10	2_pyramidal_CA1	-10.8564605723992	0.55823436950537
2	1772067094_F11	2_pyramidal_CA1	-10.4028749407881	-0.946200907262935
2	1772067094_G04	2_pyramidal_CA1	-11.4394388137474	-0.434160992334131
2	1772067094_G05	2_pyramidal_CA1	-9.63443703462674	-2.34611106057026
2	1772067094_G06	2_pyramidal_CA1	-9.79043996357164	1.81363867661184
2	1772067094_G07	2_pyramidal_CA1	-9.614788640529	1.40802587256357
2	1772067094_H04	2_pyramidal_CA1	-9.78977762009132	1.19949963860415
2	1772067094_H06	2_pyramidal_CA1	-10.2141620185131	2.18789022100845
2	1772067094_H07	2_pyramidal_CA1	-10.5236501472845	1.86031056417179
2	1772067094_H10	2_pyramidal_CA1	-0.254253254651456	-5.48137740716099
2	1772067094_H11	2_pyramidal_CA1	-9.86458256740211	1.6379229072308
2	1772067094_H12	2_pyramidal_CA1	-10.2450051608454	1.3142866222474
2	1772067096_A03	2_pyramidal_CA1	-8.57654133465203	-0.227349233970932
2	1772067096_A04	2_pyramidal_CA1	-10.2462160691137	0.3217907227888
2	1772067096_A09	2_pyramidal_CA1	-10.2843738319972	0.426434040424864
2	1772067096_B10	2_pyramidal_CA1	-11.4356102020451	0.32249475019
2	1772067096_B12	2_pyramidal_CA1	-9.69724537915996	0.533886781777707
2	1772067096_C05	2_pyramidal_CA1	-9.93442900297442	1.60996724748917
2	1772067096_C11	2_pyramidal_CA1	-9.31795102535951	1.03752746021168
2	1772067096_C12	2_pyramidal_CA1	-9.67481964139161	1.35523070537196
2	1772067096_D04	2_pyramidal_CA1	-10.2152484690163	1.6811729908745
2	1772067096_D10	2_pyramidal_CA1	-10.351117645455	0.67504551223811
2	1772067096_E02	2_pyramidal_CA1	-8.85899377608403	2.38174271737362
2	1772067096_E04	2_pyramidal_CA1	-11.035844871377	0.811184651249914
2	1772067096_E06	2_pyramidal_CA1	-11.1152159467357	1.09167921004926
2	1772067096_E08	2_pyramidal_CA1	-5.81411888698246	1.68856028743768
2	1772067096_E10	2_pyramidal_CA1	-11.230649049167	-0.0181676385191558
2	1772067096_E11	2_pyramidal_CA1	-10.5900707305855	-2.11066751070292
2	1772067096_F12	2_pyramidal_CA1	-9.89547961444936	1.39394717227674
2	1772067096_G04	2_pyramidal_CA1	-9.80513225282144	2.05548701426139
2	1772067096_G07	2_pyramidal_CA1	7.21284308033338	0.795435840760224
2	1772067096_G10	2_pyramidal_CA1	-5.90454475358728	1.67230683381017
2	1772067096_G12	2_pyramidal_CA1	-11.1902637285541	1.19852064684573
2	1772067096_H02	2_pyramidal_CA1	-9.12041736457001	1.69149562416797
2	1772067096_H04	2_pyramidal_CA1	-6.47089636508903	0.0285855158002259
2	1772067096_H05	2_pyramidal_CA1	-6.99695549755351	0.939267559411159
2	1772067096_H06	2_pyramidal_CA1	-10.7318106661485	1.33498456295222
2	1772067096_H12	2_pyramidal_CA1	-11.2683570240679	1.16460034281425
2	1772071035_A06	2_pyramidal_CA1	-11.864428736657	-0.774174930751772
2	1772071035_A07	2_pyramidal_CA1	-9.63351561467794	-0.247579204736138
2	1772071035_A12	2_pyramidal_CA1	-9.54544874900937	1.46873623313256
2	1772071035_B04	2_pyramidal_CA1	-11.6274894854372	-0.704941901051937
2	1772071035_B10	2_pyramidal_CA1	-11.4327340527554	-1.8308960357761
2	1772071035_C04	2_pyramidal_CA1	-9.77104814876153	1.92629381716138
2	1772071035_C05	2_pyramidal_CA1	-11.868876464484	-0.750928694403801
2	1772071035_C06	2_pyramidal_CA1	-9.40530174089243	0.801734031125273
2	1772071035_C08	2_pyramidal_CA1	-10.5078254284566	-1.74163623030273
2	1772071035_C09	2_pyramidal_CA1	-9.08820392289748	1.82096786095891
2	1772071035_D03	2_pyramidal_CA1	-9.93660141383859	2.10122454694758
2	1772071035_D05	2_pyramidal_CA1	-7.70205018059545	0.353608766160976
2	1772071035_D08	2_pyramidal_CA1	-10.1096335170771	1.53179718256116
2	1772071035_D11	2_pyramidal_CA1	-10.6948364461928	-2.73015258875801
2	1772071035_D12	2_pyramidal_CA1	-11.3679657335215	-1.53165297128013
2	1772071035_E04	2_pyramidal_CA1	-9.38299426216975	-1.6758438651711
2	1772071035_E06	2_pyramidal_CA1	-10.4715937800258	1.70088059735991
2	1772071035_E10	2_pyramidal_CA1	-11.9178882671788	-0.50933804516942
2	1772071035_E12	2_pyramidal_CA1	-8.93252586591653	-0.118262473161048
2	1772071035_F04	2_pyramidal_CA1	-10.6705563095473	1.643223927287
2	1772071035_F05	2_pyramidal_CA1	-10.7519674932164	-1.58106738092167
2	1772071035_F10	2_pyramidal_CA1	-10.2515966263213	-2.25250496022596
2	1772071035_G05	2_pyramidal_CA1	-9.73327338386158	-0.888551086435671
2	1772071035_G06	2_pyramidal_CA1	-9.90277401480621	1.96271210301997
2	1772071035_G09	2_pyramidal_CA1	-9.9984553418421	2.01273636249561
2	1772071035_H04	2_pyramidal_CA1	-9.30855629553771	1.60492721403959
2	1772071035_H06	2_pyramidal_CA1	-9.8319785736683	-0.24164881354677
2	1772071035_H10	2_pyramidal_CA1	-8.97551160427618	-0.220965874281313
2	1772071035_H12	2_pyramidal_CA1	-10.7703279343697	-0.483207808707364
2	1772071036_A01	2_pyramidal_CA1	-10.550722287936	-1.80229153709022
2	1772071036_A05	2_pyramidal_CA1	-11.2898766370023	-0.724087006585321
2	1772071036_A06	2_pyramidal_CA1	-10.7771046309367	-2.47794131916535
2	1772071036_A09	2_pyramidal_CA1	-10.3387093428523	-0.32008946544774
2	1772071036_A11	2_pyramidal_CA1	-10.9912951705718	1.5542389426561
2	1772071036_A12	2_pyramidal_CA1	-11.1026530125127	1.42926299371858
2	1772071036_B04	2_pyramidal_CA1	-8.09559844146469	2.18888076056933
2	1772071036_B05	2_pyramidal_CA1	-4.85033189736806	2.03668173493903
2	1772071036_B06	2_pyramidal_CA1	-8.56117791860415	2.49691871316438
2	1772071036_B07	2_pyramidal_CA1	-10.177679855167	-1.42581758446868
2	1772071036_B10	2_pyramidal_CA1	-10.4094075605823	0.488477372515481
2	1772071036_B11	2_pyramidal_CA1	-8.17313813764014	1.2096575363568
2	1772071036_C05	2_pyramidal_CA1	-8.08898314996477	0.984991723505629
2	1772071036_C06	2_pyramidal_CA1	-8.08374517449499	2.34758025293835
2	1772071036_C08	2_pyramidal_CA1	-10.4647116098607	1.0282439559578
2	1772071036_C10	2_pyramidal_CA1	-8.57541649287885	2.3005735118527
2	1772071036_C11	2_pyramidal_CA1	-8.25415915590156	2.1824514607404
2	1772071036_C12	2_pyramidal_CA1	-11.0215077163157	0.320467743543978
2	1772071036_D07	2_pyramidal_CA1	-8.91804717790013	1.82297054718497
2	1772071036_D10	2_pyramidal_CA1	-4.99025836237947	1.59174293653169
2	1772071036_D11	2_pyramidal_CA1	-8.30955742665092	2.01523245019907
2	1772071036_E01	2_pyramidal_CA1	-11.2600960871476	-0.371448129420908
2	1772071036_E02	2_pyramidal_CA1	-5.06309342289121	12.0048008176414
2	1772071036_E04	2_pyramidal_CA1	-7.98269278501146	0.922532548696492
2	1772071036_E07	2_pyramidal_CA1	-8.65304299883708	1.91590725954441
2	1772071036_E12	2_pyramidal_CA1	-8.85340808608858	0.0216419324979475
2	1772071036_F11	2_pyramidal_CA1	-8.42908510378397	1.89824124881311
2	1772071036_F12	2_pyramidal_CA1	-7.70584269114178	0.504091164638389
2	1772071036_G03	2_pyramidal_CA1	-11.6823525787707	-1.01293331346118
2	1772071036_G04	2_pyramidal_CA1	-9.04860922662274	1.88208060973462
2	1772071036_G08	2_pyramidal_CA1	-10.0196790917688	1.47751854226197
2	1772071036_H03	2_pyramidal_CA1	-11.02568716478	0.343323533815144
2	1772071036_H04	2_pyramidal_CA1	-8.56077896937635	2.39190708124272
2	1772071036_H11	2_pyramidal_CA1	-5.96172130740703	1.77665873483699
2	1772071044_A07	2_pyramidal_CA1	-5.60843031450637	1.89400944437864
2	1772071044_A08	2_pyramidal_CA1	-10.6423747247522	-1.69059134042827
2	1772071044_A09	2_pyramidal_CA1	-10.0886123135157	-0.574116949613433
2	1772071044_A11	2_pyramidal_CA1	-8.72568560695814	0.695678736257218
2	1772071044_B06	2_pyramidal_CA1	-6.7692992425509	0.429992563502674
2	1772071044_C07	2_pyramidal_CA1	-7.69516918614128	0.522157304747097
2	1772071044_C08	2_pyramidal_CA1	-10.8960626881238	-1.1139268448929
2	1772071044_C11	2_pyramidal_CA1	-0.151257686464001	-5.4871537880239
2	1772071044_D06	2_pyramidal_CA1	-11.2594646982697	0.178842677112548
2	1772071044_D11	2_pyramidal_CA1	-9.68046898909413	2.04298861003026
2	1772071044_E05	2_pyramidal_CA1	-11.6105680805298	0.476964511017761
2	1772071044_E08	2_pyramidal_CA1	-10.3871382968104	0.808677851787185
2	1772071044_E11	2_pyramidal_CA1	-11.8658086779207	-0.190522537225237
2	1772071044_E12	2_pyramidal_CA1	-10.3201899913903	1.25176963482933
2	1772071044_F04	2_pyramidal_CA1	-11.1317229686488	0.380629330113204
2	1772071044_F05	2_pyramidal_CA1	-11.7514934931882	-1.13912577205913
2	1772071044_F10	2_pyramidal_CA1	-0.124064304648108	-5.5015659498618
2	1772071044_G01	2_pyramidal_CA1	-11.3179001419633	0.800396006831485
2	1772071044_G04	2_pyramidal_CA1	-10.0533110177523	2.08910024715931
2	1772071044_G05	2_pyramidal_CA1	-11.6789817383419	0.274181689534958
2	1772071044_G10	2_pyramidal_CA1	-10.718218923176	-0.461706735723737
2	1772071044_G12	2_pyramidal_CA1	-11.7616771821471	-1.23078132155105
2	1772071044_H01	2_pyramidal_CA1	-10.0588618231082	0.825197891575216
2	1772071044_H04	2_pyramidal_CA1	-6.04317756221502	1.77565909716711
2	1772071044_H06	2_pyramidal_CA1	-7.92975627848384	2.16912799755834
2	1772071044_H12	2_pyramidal_CA1	-5.34782515083379	1.75137907214502
2	1772071045_A04	2_pyramidal_CA1	-8.57116554570057	2.11495559641131
2	1772071045_A07	2_pyramidal_CA1	-9.20750150650558	1.79010773279173
2	1772071045_B06	2_pyramidal_CA1	-10.7185631582411	0.77420101801034
2	1772071045_D04	2_pyramidal_CA1	-11.6679266268122	-0.154836152186439
2	1772071045_E10	2_pyramidal_CA1	-11.6058536020011	-0.954189419192955
2	1772071045_F02	2_pyramidal_CA1	-9.60229174783922	0.569831566180558
2	1772071045_F04	2_pyramidal_CA1	-11.4756426172166	0.151576236382949
2	1772071045_F12	2_pyramidal_CA1	-9.87503977677984	-0.438272508452031
2	1772071045_G05	2_pyramidal_CA1	-11.309362485489	-0.833156954386173
2	1772071045_G12	2_pyramidal_CA1	-9.75948184953591	-1.60653116635248
2	1772071045_H04	2_pyramidal_CA1	-11.0704785075882	-1.54499068647964
2	1772071045_H07	2_pyramidal_CA1	-9.69394199348046	2.05401110438621
3	1772058171_C07	3_pyramidal SS	7.50957525807075	6.25795908039824
3	1772058171_E01	3_pyramidal SS	7.22045236419914	6.23382263271575
3	1772058177_C10	3_pyramidal SS	4.02164484516895	2.59544215511614
3	1772058177_G03	3_pyramidal SS	8.62817723307892	-5.48987995810333
3	1772058177_G10	3_pyramidal SS	5.39324487187598	5.9219227431712
3	1772058177_H05	3_pyramidal SS	7.28753826868845	6.13566124771367
3	1772058177_H07	3_pyramidal SS	7.41967693122852	6.31207880039455
3	1772060224_B06	3_pyramidal SS	4.41286857438509	4.50363873026715
3	1772060224_C03	3_pyramidal SS	7.16638071728443	5.36699275634815
3	1772060224_C05	3_pyramidal SS	9.01382028237832	-5.25689257353485
3	1772060224_F11	3_pyramidal SS	4.64874452741564	4.93985541822115
3	1772060224_H02	3_pyramidal SS	6.15557622493161	0.850526001075148
3	1772060225_C12	3_pyramidal SS	7.11163276378949	4.60438284825407
3	1772060225_E01	3_pyramidal SS	7.15868832597687	5.88294140218308
3	1772060225_E04	3_pyramidal SS	7.12832246765572	6.27080484320991
3	1772060225_G12	3_pyramidal SS	3.71153502981663	6.5825648006755
3	1772060226_F11	3_pyramidal SS	5.09633084834913	5.06538557062027
3	1772060240_A02	3_pyramidal SS	6.21489286286983	5.7477406420465
3	1772060240_A05	3_pyramidal SS	4.37443446942495	4.51747547288977
3	1772060240_A07	3_pyramidal SS	3.76418243726376	6.08081872151159
3	1772060240_B01	3_pyramidal SS	7.22853869426219	6.10266751002929
3	1772060240_B09	3_pyramidal SS	4.38257058560484	4.44712832163923
3	1772060240_B10	3_pyramidal SS	6.25926032102406	6.22544507300868
3	1772060240_C06	3_pyramidal SS	6.17641997726095	5.53925685982941
3	1772060240_D04	3_pyramidal SS	6.42632843928603	6.12895276233469
